date,ticker,asset_id,adj_open,adj_close,volume
2025-06-03,AAPL,AAPL,200.93,202.84,46381600
2025-06-04,AAPL,AAPL,202.48,202.39,43604000
2025-06-05,AAPL,AAPL,203.07,200.21,55126100
2025-06-06,AAPL,AAPL,202.57,203.49,46607700
2025-06-09,AAPL,AAPL,203.96,201.03,72862600
2025-06-10,AAPL,AAPL,200.18,202.24,54672600
2025-06-11,AAPL,AAPL,203.07,198.36,60989900
2025-06-12,AAPL,AAPL,198.66,198.78,43904600
2025-06-13,AAPL,AAPL,199.31,196.04,51447300
2025-06-16,AAPL,AAPL,196.89,198.0,43020700
2025-06-17,AAPL,AAPL,196.79,195.23,38856200
2025-06-18,AAPL,AAPL,195.53,196.17,45394700
2025-06-20,AAPL,AAPL,197.82,200.58,96813500
2025-06-23,AAPL,AAPL,201.21,201.08,55814300
2025-06-24,AAPL,AAPL,202.16,199.88,54064000
2025-06-25,AAPL,AAPL,201.03,201.14,39525700
2025-06-26,AAPL,AAPL,201.01,200.58,50799100
2025-06-27,AAPL,AAPL,201.47,200.66,73188600
2025-06-30,AAPL,AAPL,201.59,204.74,91912800
2025-07-01,AAPL,AAPL,206.24,207.38,78788900
2025-07-02,AAPL,AAPL,208.47,211.99,67941800
2025-07-03,AAPL,AAPL,211.7,213.1,34955800
2025-07-07,AAPL,AAPL,212.23,209.51,50229000
2025-07-08,AAPL,AAPL,209.66,209.57,42848900
2025-07-09,AAPL,AAPL,209.09,210.7,48749400
2025-07-10,AAPL,AAPL,210.07,211.96,44443600
2025-07-11,AAPL,AAPL,210.13,210.72,39765800
2025-07-14,AAPL,AAPL,209.49,208.18,38840100
2025-07-15,AAPL,AAPL,208.78,208.67,42296300
2025-07-16,AAPL,AAPL,209.86,209.72,47490500
2025-07-17,AAPL,AAPL,210.13,209.58,48068100
2025-07-18,AAPL,AAPL,210.43,210.74,48974600
2025-07-21,AAPL,AAPL,211.65,212.03,51377400
2025-07-22,AAPL,AAPL,212.69,213.95,46404100
2025-07-23,AAPL,AAPL,214.55,213.7,46989300
2025-07-24,AAPL,AAPL,213.45,213.31,46022600
2025-07-25,AAPL,AAPL,214.25,213.43,40268800
2025-07-28,AAPL,AAPL,213.58,213.6,37858000
2025-07-29,AAPL,AAPL,213.73,210.83,51411700
2025-07-30,AAPL,AAPL,211.45,208.61,45512500
2025-07-31,AAPL,AAPL,208.05,207.13,80698400
2025-08-01,AAPL,AAPL,210.43,201.95,104434500
2025-08-04,AAPL,AAPL,204.08,202.92,75109300
2025-08-05,AAPL,AAPL,202.97,202.49,44155100
2025-08-06,AAPL,AAPL,205.2,212.8,108483100
2025-08-07,AAPL,AAPL,218.42,219.57,90224800
2025-08-08,AAPL,AAPL,220.37,228.87,113854000
2025-08-11,AAPL,AAPL,227.7,226.96,61806100
2025-08-12,AAPL,AAPL,227.79,229.43,55626200
2025-08-13,AAPL,AAPL,230.85,233.1,69878500
2025-08-14,AAPL,AAPL,233.83,232.55,51916300
2025-08-15,AAPL,AAPL,233.77,231.37,56038700
2025-08-18,AAPL,AAPL,231.48,230.67,37476200
2025-08-19,AAPL,AAPL,231.06,230.34,39402600
2025-08-20,AAPL,AAPL,229.76,225.79,42263900
2025-08-21,AAPL,AAPL,226.05,224.68,30621200
2025-08-22,AAPL,AAPL,225.95,227.54,42477800
2025-08-25,AAPL,AAPL,226.26,226.94,30983100
2025-08-26,AAPL,AAPL,226.65,229.09,54575100
2025-08-27,AAPL,AAPL,228.39,230.27,31259500
2025-08-28,AAPL,AAPL,230.6,232.33,38074700
2025-08-29,AAPL,AAPL,232.28,231.92,39418400
2025-09-02,AAPL,AAPL,229.03,229.5,44075600
2025-09-03,AAPL,AAPL,236.98,238.24,66427800
2025-09-04,AAPL,AAPL,238.22,239.55,47549400
2025-09-05,AAPL,AAPL,239.77,239.46,54870400
2025-09-08,AAPL,AAPL,239.07,237.65,48999500
2025-09-09,AAPL,AAPL,236.77,234.12,66313900
2025-09-10,AAPL,AAPL,231.97,226.57,83440800
2025-09-11,AAPL,AAPL,226.66,229.81,50208600
2025-09-12,AAPL,AAPL,229.0,233.84,55824200
2025-09-15,AAPL,AAPL,236.77,236.47,42699500
2025-09-16,AAPL,AAPL,236.95,237.92,63421100
2025-09-17,AAPL,AAPL,238.74,238.76,46508000
2025-09-18,AAPL,AAPL,239.74,237.65,44249600
2025-09-19,AAPL,AAPL,241.0,245.26,163741300
2025-09-22,AAPL,AAPL,248.06,255.83,105517400
2025-09-23,AAPL,AAPL,255.63,254.18,60275200
2025-09-24,AAPL,AAPL,254.97,252.07,42303700
2025-09-25,AAPL,AAPL,252.96,256.62,55202100
2025-09-26,AAPL,AAPL,253.85,255.21,46076300
2025-09-29,AAPL,AAPL,254.31,254.18,40127700
2025-09-30,AAPL,AAPL,254.61,254.38,37704300
2025-10-01,AAPL,AAPL,254.79,255.2,48713900
2025-10-02,AAPL,AAPL,256.33,256.88,42630200
2025-10-03,AAPL,AAPL,254.42,257.77,49155600
2025-10-06,AAPL,AAPL,257.74,256.44,44664100
2025-10-07,AAPL,AAPL,256.56,256.23,31955800
2025-10-08,AAPL,AAPL,256.27,257.81,36496900
2025-10-09,AAPL,AAPL,257.56,253.79,38322000
2025-10-10,AAPL,AAPL,254.69,245.03,61999100
2025-10-13,AAPL,AAPL,249.14,247.42,38142900
2025-10-14,AAPL,AAPL,246.36,247.53,35478000
2025-10-15,AAPL,AAPL,249.25,249.1,33893600
2025-10-16,AAPL,AAPL,248.01,247.21,39777000
2025-10-17,AAPL,AAPL,247.78,252.05,49147000
2025-10-20,AAPL,AAPL,255.64,261.99,90483000
2025-10-21,AAPL,AAPL,261.63,262.52,46695900
2025-10-22,AAPL,AAPL,262.4,258.2,45015300
2025-10-23,AAPL,AAPL,259.69,259.33,32754900
2025-10-24,AAPL,AAPL,260.94,262.57,38253700
2025-10-27,AAPL,AAPL,264.62,268.55,44888200
2025-10-28,AAPL,AAPL,268.73,268.74,41534800
2025-10-29,AAPL,AAPL,269.02,269.44,51086700
2025-10-30,AAPL,AAPL,271.73,271.14,69886500
2025-10-31,AAPL,AAPL,276.72,270.11,86167100
2025-11-03,AAPL,AAPL,270.16,268.79,50194600
2025-11-04,AAPL,AAPL,268.07,269.78,49274800
2025-11-05,AAPL,AAPL,268.35,269.88,43683100
2025-11-06,AAPL,AAPL,267.63,269.51,51204000
2025-11-07,AAPL,AAPL,269.54,268.21,48227400
2025-11-10,AAPL,AAPL,268.96,269.43,41312400
2025-11-11,AAPL,AAPL,269.81,275.25,46208300
2025-11-12,AAPL,AAPL,275.0,273.47,48398000
2025-11-13,AAPL,AAPL,274.11,272.95,49602800
2025-11-14,AAPL,AAPL,271.05,272.41,47431300
2025-11-17,AAPL,AAPL,268.82,267.46,45018300
2025-11-18,AAPL,AAPL,269.99,267.44,45677300
2025-11-19,AAPL,AAPL,265.53,268.56,40424500
2025-11-20,AAPL,AAPL,270.83,266.25,45823600
2025-11-21,AAPL,AAPL,265.95,271.49,59030800
2025-11-24,AAPL,AAPL,270.9,275.92,65585800
2025-11-25,AAPL,AAPL,275.27,276.97,46914200
2025-11-26,AAPL,AAPL,276.96,277.55,33431400
2025-11-28,AAPL,AAPL,277.26,278.85,20135600
2025-12-01,AAPL,AAPL,278.01,283.1,46587700
2025-12-02,AAPL,AAPL,283.0,286.19,53669500
2025-12-03,AAPL,AAPL,286.2,284.15,43538700
2025-12-04,AAPL,AAPL,284.1,280.7,43989100
2025-12-05,AAPL,AAPL,280.54,278.78,47265800
2025-12-08,AAPL,AAPL,278.13,277.89,38211800
2025-12-09,AAPL,AAPL,278.16,277.18,32193300
2025-12-10,AAPL,AAPL,277.75,278.78,33038300
2025-12-11,AAPL,AAPL,279.1,278.03,33248000
2025-12-12,AAPL,AAPL,277.9,278.28,39532900
2025-12-15,AAPL,AAPL,280.15,274.11,50409100
2025-12-16,AAPL,AAPL,272.82,274.61,37648600
2025-12-17,AAPL,AAPL,275.01,271.84,50138700
2025-12-18,AAPL,AAPL,273.61,272.19,51630700
2025-12-19,AAPL,AAPL,272.15,273.67,144632000
2025-12-22,AAPL,AAPL,272.86,270.97,36571800
2025-12-23,AAPL,AAPL,270.84,272.36,29642000
2025-12-24,AAPL,AAPL,272.34,273.81,17910600
2025-12-26,AAPL,AAPL,274.16,273.4,21521800
2025-12-29,AAPL,AAPL,272.69,273.76,23715200
2025-12-30,AAPL,AAPL,272.81,273.08,22139600
2025-12-31,AAPL,AAPL,273.06,271.86,27293600
2026-01-02,AAPL,AAPL,272.26,271.01,37838100
2026-01-05,AAPL,AAPL,270.64,267.26,45647200
2026-01-06,AAPL,AAPL,267.0,262.36,52352100
2026-01-07,AAPL,AAPL,263.2,260.33,48309800
2026-01-08,AAPL,AAPL,257.02,259.04,50419300
2026-01-09,AAPL,AAPL,259.08,259.37,39997000
2026-01-12,AAPL,AAPL,259.16,260.25,45263800
2026-01-13,AAPL,AAPL,258.72,261.05,45730800
2026-01-14,AAPL,AAPL,259.49,259.96,40019400
2026-01-15,AAPL,AAPL,260.65,258.21,39388600
2026-01-16,AAPL,AAPL,257.9,255.53,72142800
2026-01-20,AAPL,AAPL,252.73,246.7,80267500
2026-01-21,AAPL,AAPL,248.7,247.65,54641700
2026-01-22,AAPL,AAPL,249.2,248.35,39708300
2026-01-23,AAPL,AAPL,247.32,248.04,41689000
2026-01-26,AAPL,AAPL,251.48,255.41,55969200
2023-07-03,MSFT,MSFT,332.83,331.65,12508700
2023-07-05,MSFT,MSFT,328.8,331.8,18172400
2023-07-06,MSFT,MSFT,330.97,334.87,28161200
2023-07-07,MSFT,MSFT,332.95,330.89,21214800
2023-07-10,MSFT,MSFT,328.32,325.6,32791400
2023-07-11,MSFT,MSFT,324.85,326.23,26698200
2023-07-12,MSFT,MSFT,330.28,330.87,29995300
2023-07-13,MSFT,MSFT,333.19,336.23,20567200
2023-07-14,MSFT,MSFT,341.07,338.76,28352700
2023-07-17,MSFT,MSFT,339.19,339.24,20363900
2023-07-18,MSFT,MSFT,339.34,352.74,64738600
2023-07-19,MSFT,MSFT,354.96,348.42,39732900
2023-07-20,MSFT,MSFT,346.94,340.36,33778400
2023-07-21,MSFT,MSFT,342.6,337.32,69405400
2023-07-24,MSFT,MSFT,339.36,338.63,26678100
2023-07-25,MSFT,MSFT,340.6,344.39,41637700
2023-07-26,MSFT,MSFT,335.03,331.43,58383700
2023-07-27,MSFT,MSFT,334.09,324.51,39635300
2023-07-28,MSFT,MSFT,327.41,332.02,28484900
2023-07-31,MSFT,MSFT,330.6,329.62,25446000
2023-08-01,MSFT,MSFT,328.9,330.03,18311900
2023-08-02,MSFT,MSFT,327.37,321.35,27761300
2023-08-03,MSFT,MSFT,319.88,320.53,18253700
2023-08-04,MSFT,MSFT,325.65,321.63,23741500
2023-08-07,MSFT,MSFT,322.21,323.92,17741500
2023-08-08,MSFT,MSFT,320.82,319.93,22327600
2023-08-09,MSFT,MSFT,320.34,316.18,22373300
2023-08-10,MSFT,MSFT,319.9,316.87,20113700
2023-08-11,MSFT,MSFT,314.25,314.99,24355500
2023-08-14,MSFT,MSFT,315.36,317.96,18836100
2023-08-15,MSFT,MSFT,316.94,315.82,16966300
2023-08-16,MSFT,MSFT,315.45,315.05,20698900
2023-08-17,MSFT,MSFT,315.19,311.59,21257200
2023-08-18,MSFT,MSFT,309.24,311.2,24755000
2023-08-21,MSFT,MSFT,312.62,316.51,24040000
2023-08-22,MSFT,MSFT,320.07,317.08,16084600
2023-08-23,MSFT,MSFT,318.42,321.54,21166400
2023-08-24,MSFT,MSFT,327.3,314.63,23281400
2023-08-25,MSFT,MSFT,316.11,317.59,21684100
2023-08-28,MSFT,MSFT,320.23,318.3,14808500
2023-08-29,MSFT,MSFT,316.51,322.93,19284600
2023-08-30,MSFT,MSFT,323.19,323.3,15222100
2023-08-31,MSFT,MSFT,323.71,322.29,26411000
2023-09-01,MSFT,MSFT,325.78,323.18,14942000
2023-09-05,MSFT,MSFT,323.51,327.98,18553900
2023-09-06,MSFT,MSFT,327.82,327.33,17535800
2023-09-07,MSFT,MSFT,325.76,324.4,18381000
2023-09-08,MSFT,MSFT,324.58,328.69,19530100
2023-09-11,MSFT,MSFT,331.61,332.3,16583300
2023-09-12,MSFT,MSFT,330.22,326.23,17565500
2023-09-13,MSFT,MSFT,325.78,330.45,16544400
2023-09-14,MSFT,MSFT,333.49,333.05,20267000
2023-09-15,MSFT,MSFT,331.3,324.71,37679800
2023-09-18,MSFT,MSFT,322.33,323.57,16834200
2023-09-19,MSFT,MSFT,320.73,323.17,16505900
2023-09-20,MSFT,MSFT,324.01,315.42,21436500
2023-09-21,MSFT,MSFT,313.93,314.2,35560400
2023-09-22,MSFT,MSFT,315.96,311.72,21447900
2023-09-25,MSFT,MSFT,311.31,312.24,17836000
2023-09-26,MSFT,MSFT,309.87,306.93,26297600
2023-09-27,MSFT,MSFT,307.09,307.57,19410100
2023-09-28,MSFT,MSFT,305.8,308.41,19683600
2023-09-29,MSFT,MSFT,312.45,310.48,24147300
2023-10-02,MSFT,MSFT,311.0,316.43,20570000
2023-10-03,MSFT,MSFT,315.48,308.16,21033500
2023-10-04,MSFT,MSFT,308.79,313.64,20720100
2023-10-05,MSFT,MSFT,313.77,314.03,16965600
2023-10-06,MSFT,MSFT,311.27,321.8,25673600
2023-10-09,MSFT,MSFT,319.33,324.32,19891200
2023-10-10,MSFT,MSFT,325.44,322.91,20557100
2023-10-11,MSFT,MSFT,325.68,326.87,20063200
2023-10-12,MSFT,MSFT,325.05,325.63,19313100
2023-10-13,MSFT,MSFT,326.83,322.26,21072400
2023-10-16,MSFT,MSFT,325.53,327.09,22158000
2023-10-17,MSFT,MSFT,324.09,326.52,18338500
2023-10-18,MSFT,MSFT,326.94,324.6,23153600
2023-10-19,MSFT,MSFT,326.61,325.79,25052100
2023-10-20,MSFT,MSFT,326.18,321.22,25027700
2023-10-23,MSFT,MSFT,320.04,323.82,24374700
2023-10-24,MSFT,MSFT,325.77,325.01,31153600
2023-10-25,MSFT,MSFT,339.26,334.99,55053800
2023-10-26,MSFT,MSFT,334.86,322.42,37828500
2023-10-27,MSFT,MSFT,324.92,324.31,29856500
2023-10-30,MSFT,MSFT,327.85,331.68,22828100
2023-10-31,MSFT,MSFT,333.2,332.47,20265300
2023-11-01,MSFT,MSFT,334.12,340.3,28158800
2023-11-02,MSFT,MSFT,341.45,342.51,24348100
2023-11-03,MSFT,MSFT,343.8,346.91,23637700
2023-11-06,MSFT,MSFT,347.55,350.58,23828300
2023-11-07,MSFT,MSFT,353.4,354.51,25833900
2023-11-08,MSFT,MSFT,355.64,357.14,26767800
2023-11-09,MSFT,MSFT,356.25,354.67,24847300
2023-11-10,MSFT,MSFT,355.46,363.5,28042100
2023-11-13,MSFT,MSFT,362.08,360.56,19986500
2023-11-14,MSFT,MSFT,364.82,364.09,27683900
2023-11-15,MSFT,MSFT,365.83,364.24,26860100
2023-11-16,MSFT,MSFT,365.51,370.64,27182300
2023-11-17,MSFT,MSFT,368.12,364.42,40157000
2023-11-20,MSFT,MSFT,365.77,371.9,52465100
2023-11-21,MSFT,MSFT,370.15,367.59,28423100
2023-11-22,MSFT,MSFT,372.45,372.3,23345300
2023-11-24,MSFT,MSFT,371.79,371.89,10176600
2023-11-27,MSFT,MSFT,371.24,373.05,22179200
2023-11-28,MSFT,MSFT,372.79,377.08,20453100
2023-11-29,MSFT,MSFT,378.12,373.28,28963400
2023-11-30,MSFT,MSFT,372.93,373.34,30554400
2023-12-01,MSFT,MSFT,371.23,369.01,33040500
2023-12-04,MSFT,MSFT,363.68,363.72,32063300
2023-12-05,MSFT,MSFT,361.07,367.05,23065000
2023-12-06,MSFT,MSFT,368.05,363.38,21182100
2023-12-07,MSFT,MSFT,362.82,365.5,23118900
2023-12-08,MSFT,MSFT,363.78,368.73,20154400
2023-12-11,MSFT,MSFT,363.07,365.85,27708800
2023-12-12,MSFT,MSFT,365.4,368.88,24838300
2023-12-13,MSFT,MSFT,370.5,368.87,30955500
2023-12-14,MSFT,MSFT,367.83,360.55,43277500
2023-12-15,MSFT,MSFT,361.46,365.28,78502300
2023-12-18,MSFT,MSFT,364.02,367.18,21802900
2023-12-19,MSFT,MSFT,366.03,367.78,20603700
2023-12-20,MSFT,MSFT,369.49,365.18,26316700
2023-12-21,MSFT,MSFT,367.09,368.05,17708000
2023-12-22,MSFT,MSFT,368.19,369.08,17107500
2023-12-26,MSFT,MSFT,369.49,369.16,12673100
2023-12-27,MSFT,MSFT,368.2,368.57,14905400
2023-12-28,MSFT,MSFT,369.86,369.77,14327000
2023-12-29,MSFT,MSFT,370.48,370.52,18730800
2024-01-02,MSFT,MSFT,368.37,365.42,25258600
2024-01-03,MSFT,MSFT,363.59,365.16,23083500
2024-01-04,MSFT,MSFT,365.22,362.53,20901500
2024-01-05,MSFT,MSFT,363.55,362.35,21004600
2024-01-08,MSFT,MSFT,363.87,369.19,23134000
2024-01-09,MSFT,MSFT,366.54,370.27,20830000
2024-01-10,MSFT,MSFT,370.84,377.15,25514200
2024-01-11,MSFT,MSFT,380.33,378.98,27850800
2024-01-12,MSFT,MSFT,379.83,382.76,21661200
2024-01-16,MSFT,MSFT,387.88,384.54,27202300
2024-01-17,MSFT,MSFT,382.28,383.75,22234100
2024-01-18,MSFT,MSFT,385.97,388.08,23392100
2024-01-19,MSFT,MSFT,389.95,392.81,29331100
2024-01-22,MSFT,MSFT,394.14,390.68,27016900
2024-01-23,MSFT,MSFT,389.94,393.04,20525900
2024-01-24,MSFT,MSFT,395.64,396.65,24867000
2024-01-25,MSFT,MSFT,398.38,398.92,21021200
2024-01-26,MSFT,MSFT,398.43,398.0,17803300
2024-01-29,MSFT,MSFT,400.09,403.7,24510200
2024-01-30,MSFT,MSFT,406.2,402.59,33477600
2024-01-31,MSFT,MSFT,400.98,391.74,47871100
2024-02-01,MSFT,MSFT,395.93,397.85,30657700
2024-02-02,MSFT,MSFT,397.88,405.18,28256700
2024-02-05,MSFT,MSFT,403.88,399.69,25352300
2024-02-06,MSFT,MSFT,399.92,399.53,18382600
2024-02-07,MSFT,MSFT,401.45,407.97,22340500
2024-02-08,MSFT,MSFT,407.97,408.03,21225300
2024-02-09,MSFT,MSFT,409.15,414.37,22032800
2024-02-12,MSFT,MSFT,414.38,409.16,21202900
2024-02-13,MSFT,MSFT,398.99,400.35,27824900
2024-02-14,MSFT,MSFT,402.82,404.22,20401200
2024-02-15,MSFT,MSFT,402.89,401.33,21825500
2024-02-16,MSFT,MSFT,402.71,398.86,22296500
2024-02-20,MSFT,MSFT,398.05,397.61,24307900
2024-02-21,MSFT,MSFT,395.02,397.0,18518900
2024-02-22,MSFT,MSFT,404.91,406.35,27009900
2024-02-23,MSFT,MSFT,410.32,405.06,16295900
2024-02-26,MSFT,MSFT,406.17,402.3,16193500
2024-02-27,MSFT,MSFT,402.74,402.24,14835800
2024-02-28,MSFT,MSFT,402.93,402.47,13183100
2024-02-29,MSFT,MSFT,403.38,408.32,31947300
2024-03-01,MSFT,MSFT,405.98,410.15,17823400
2024-03-04,MSFT,MSFT,408.12,409.58,17596000
2024-03-05,MSFT,MSFT,408.63,397.47,26919200
2024-03-06,MSFT,MSFT,397.78,396.92,22344100
2024-03-07,MSFT,MSFT,400.89,403.87,18718500
2024-03-08,MSFT,MSFT,402.71,400.99,18002200
2024-03-11,MSFT,MSFT,398.56,399.31,16120800
2024-03-12,MSFT,MSFT,402.37,409.94,22457000
2024-03-13,MSFT,MSFT,412.72,409.76,17115900
2024-03-14,MSFT,MSFT,414.83,419.75,34157300
2024-03-15,MSFT,MSFT,413.89,411.06,45079900
2024-03-18,MSFT,MSFT,408.92,411.95,20106000
2024-03-19,MSFT,MSFT,412.45,415.99,19837900
2024-03-20,MSFT,MSFT,416.57,419.76,17860100
2024-03-21,MSFT,MSFT,424.3,423.84,21296200
2024-03-22,MSFT,MSFT,424.17,423.22,17648500
2024-03-25,MSFT,MSFT,419.77,417.42,18060500
2024-03-26,MSFT,MSFT,420.13,416.22,16725600
2024-03-27,MSFT,MSFT,418.98,416.01,16705000
2024-03-28,MSFT,MSFT,415.54,415.31,21871200
2024-04-01,MSFT,MSFT,418.49,419.11,16316000
2024-04-02,MSFT,MSFT,414.7,416.02,17912000
2024-04-03,MSFT,MSFT,414.33,415.04,16502300
2024-04-04,MSFT,MSFT,419.52,412.5,19370900
2024-04-05,MSFT,MSFT,414.6,420.04,16554800
2024-04-08,MSFT,MSFT,419.7,419.13,14272400
2024-04-09,MSFT,MSFT,420.95,420.79,12496900
2024-04-10,MSFT,MSFT,416.76,417.81,16216600
2024-04-11,MSFT,MSFT,420.34,422.42,17966400
2024-04-12,MSFT,MSFT,418.59,416.47,19253800
2024-04-15,MSFT,MSFT,421.11,408.32,20273500
2024-04-16,MSFT,MSFT,409.24,409.24,16765600
2024-04-17,MSFT,MSFT,411.88,406.54,15855500
2024-04-18,MSFT,MSFT,405.35,399.07,21029900
2024-04-19,MSFT,MSFT,398.83,393.98,30565800
2024-04-22,MSFT,MSFT,394.93,395.8,20286900
2024-04-23,MSFT,MSFT,399.04,402.33,15734500
2024-04-24,MSFT,MSFT,404.29,403.8,15065300
2024-04-25,MSFT,MSFT,388.96,393.9,40586500
2024-04-26,MSFT,MSFT,406.87,401.09,29694700
2024-04-29,MSFT,MSFT,400.03,397.07,19582100
2024-04-30,MSFT,MSFT,396.32,384.32,28781400
2024-05-01,MSFT,MSFT,387.56,389.86,23562500
2024-05-02,MSFT,MSFT,392.54,392.72,17709400
2024-05-03,MSFT,MSFT,397.1,401.43,17446700
2024-05-06,MSFT,MSFT,403.5,408.22,16996600
2024-05-07,MSFT,MSFT,409.32,404.07,20018200
2024-05-08,MSFT,MSFT,402.92,405.26,11792300
2024-05-09,MSFT,MSFT,405.29,407.01,14689700
2024-05-10,MSFT,MSFT,407.63,409.4,13402300
2024-05-13,MSFT,MSFT,412.63,408.4,15440200
2024-05-14,MSFT,MSFT,406.72,411.2,15109300
2024-05-15,MSFT,MSFT,413.27,418.39,22239500
2024-05-16,MSFT,MSFT,417.12,416.32,17530100
2024-05-17,MSFT,MSFT,417.85,415.55,15352200
2024-05-20,MSFT,MSFT,415.55,420.62,16272100
2024-05-21,MSFT,MSFT,422.1,424.28,21453300
2024-05-22,MSFT,MSFT,425.32,425.75,18073700
2024-05-23,MSFT,MSFT,428.17,422.27,17211700
2024-05-24,MSFT,MSFT,422.45,425.39,11855300
2024-05-28,MSFT,MSFT,424.87,425.55,15718000
2024-05-29,MSFT,MSFT,420.97,424.41,15517100
2024-05-30,MSFT,MSFT,419.6,410.07,28394500
2024-05-31,MSFT,MSFT,412.13,410.53,47995300
2024-06-03,MSFT,MSFT,410.92,408.93,17484700
2024-06-04,MSFT,MSFT,407.86,411.46,14348900
2024-06-05,MSFT,MSFT,413.18,419.31,16988000
2024-06-06,MSFT,MSFT,419.31,419.81,14861300
2024-06-07,MSFT,MSFT,421.47,419.15,13621700
2024-06-10,MSFT,MSFT,419.99,423.13,13982900
2024-06-11,MSFT,MSFT,420.76,427.88,14551100
2024-06-12,MSFT,MSFT,430.49,436.17,22366200
2024-06-13,MSFT,MSFT,435.96,436.68,15960600
2024-06-14,MSFT,MSFT,433.42,437.66,13582000
2024-06-17,MSFT,MSFT,437.68,443.4,20790000
2024-06-18,MSFT,MSFT,444.72,441.39,17112500
2024-06-20,MSFT,MSFT,441.35,440.76,19877400
2024-06-21,MSFT,MSFT,442.42,444.79,34187100
2024-06-24,MSFT,MSFT,444.81,442.71,15913700
2024-06-25,MSFT,MSFT,443.28,445.95,16413400
2024-06-26,MSFT,MSFT,444.02,447.15,16507000
2024-06-27,MSFT,MSFT,447.17,447.83,14806300
2024-06-28,MSFT,MSFT,448.05,441.99,28362300
2024-07-01,MSFT,MSFT,443.69,451.67,17662800
2024-07-02,MSFT,MSFT,448.17,454.19,13979800
2024-07-03,MSFT,MSFT,453.11,455.66,9932800
2024-07-05,MSFT,MSFT,454.51,462.38,16000300
2024-07-08,MSFT,MSFT,461.38,461.07,12962300
2024-07-09,MSFT,MSFT,461.82,454.44,17207200
2024-07-10,MSFT,MSFT,456.11,461.08,18196100
2024-07-11,MSFT,MSFT,457.85,449.66,23111200
2024-07-12,MSFT,MSFT,449.29,448.52,16324300
2024-07-15,MSFT,MSFT,448.27,448.93,14429400
2024-07-16,MSFT,MSFT,449.18,444.54,17175700
2024-07-17,MSFT,MSFT,437.68,438.6,21778000
2024-07-18,MSFT,MSFT,439.41,435.49,20794800
2024-07-19,MSFT,MSFT,428.3,432.26,20940400
2024-07-22,MSFT,MSFT,436.89,438.03,15808800
2024-07-23,MSFT,MSFT,438.98,439.92,13107100
2024-07-24,MSFT,MSFT,435.57,424.14,26805800
2024-07-25,MSFT,MSFT,424.05,413.76,29943800
2024-07-26,MSFT,MSFT,413.56,420.55,23583800
2024-07-29,MSFT,MSFT,426.79,422.0,15125800
2024-07-30,MSFT,MSFT,422.98,418.23,32687600
2024-07-31,MSFT,MSFT,415.84,413.71,42891400
2024-08-01,MSFT,MSFT,416.12,412.48,30296400
2024-08-02,MSFT,MSFT,407.92,403.96,29437900
2024-08-05,MSFT,MSFT,384.85,390.77,40709200
2024-08-06,MSFT,MSFT,395.56,395.18,24946500
2024-08-07,MSFT,MSFT,404.11,394.01,20650900
2024-08-08,MSFT,MSFT,397.98,398.22,20203000
2024-08-09,MSFT,MSFT,399.55,401.52,19276700
2024-08-12,MSFT,MSFT,402.55,402.3,16762900
2024-08-13,MSFT,MSFT,405.05,409.42,19414300
2024-08-14,MSFT,MSFT,410.2,412.24,18267000
2024-08-15,MSFT,MSFT,415.89,417.11,20752100
2024-08-16,MSFT,MSFT,416.69,414.58,22775600
2024-08-19,MSFT,MSFT,415.06,417.61,15234000
2024-08-20,MSFT,MSFT,417.78,420.85,16387600
2024-08-21,MSFT,MSFT,420.13,420.19,16067300
2024-08-22,MSFT,MSFT,420.41,411.68,19361900
2024-08-23,MSFT,MSFT,413.1,412.91,18493800
2024-08-26,MSFT,MSFT,412.5,409.64,13152800
2024-08-27,MSFT,MSFT,409.02,409.99,13492900
2024-08-28,MSFT,MSFT,411.02,406.78,14882700
2024-08-29,MSFT,MSFT,411.08,409.28,17045200
2024-08-30,MSFT,MSFT,411.73,413.26,24308300
2024-09-03,MSFT,MSFT,414.02,405.63,20313600
2024-09-04,MSFT,MSFT,402.13,405.09,15135800
2024-09-05,MSFT,MSFT,403.83,404.59,14195500
2024-09-06,MSFT,MSFT,405.25,397.96,19609500
2024-09-09,MSFT,MSFT,403.45,401.94,15295100
2024-09-10,MSFT,MSFT,404.4,410.35,19594300
2024-09-11,MSFT,MSFT,411.63,419.1,19266900
2024-09-12,MSFT,MSFT,419.37,423.03,17395700
2024-09-13,MSFT,MSFT,421.87,426.58,15874600
2024-09-16,MSFT,MSFT,426.59,427.33,13834700
2024-09-17,MSFT,MSFT,436.13,431.1,18874200
2024-09-18,MSFT,MSFT,430.95,426.8,18898000
2024-09-19,MSFT,MSFT,437.12,434.61,21706600
2024-09-20,MSFT,MSFT,433.15,431.22,55167100
2024-09-23,MSFT,MSFT,430.24,429.48,15128900
2024-09-24,MSFT,MSFT,428.97,425.18,17015800
2024-09-25,MSFT,MSFT,425.83,428.09,13396400
2024-09-26,MSFT,MSFT,431.04,427.3,14492000
2024-09-27,MSFT,MSFT,427.5,424.04,14896100
2024-09-30,MSFT,MSFT,424.23,426.3,16807300
2024-10-01,MSFT,MSFT,424.46,416.78,19092900
2024-10-02,MSFT,MSFT,418.65,413.25,16582300
2024-10-03,MSFT,MSFT,413.74,412.66,13686400
2024-10-04,MSFT,MSFT,414.35,412.19,19169700
