date,asset_id,provider,esg_raw
2024-01-22,GOOGL,demo,72.54
2024-01-22,AMZN,demo,66.44
2024-01-22,TSLA,demo,53.88
2024-01-23,AAPL,demo,62.58
2024-01-23,MSFT,demo,77.64
2024-01-23,GOOGL,demo,72.53
2024-01-23,AMZN,demo,66.21
2024-01-23,TSLA,demo,56.76
2024-01-24,AAPL,demo,60.93
2024-01-24,MSFT,demo,78.62
2024-01-24,GOOGL,demo,72.14
2024-01-24,AMZN,demo,68.57
2024-01-24,TSLA,demo,53.16
2024-01-25,AAPL,demo,61.23
2024-01-25,MSFT,demo,77.86
2024-01-25,GOOGL,demo,70.27
2024-01-25,AMZN,demo,68.95
2024-01-25,TSLA,demo,54.33
2024-01-26,AAPL,demo,61.48
2024-01-26,MSFT,demo,78.7
2024-01-26,GOOGL,demo,71.62
2024-01-26,AMZN,demo,69.93
2024-01-26,TSLA,demo,54.63
2024-01-29,AAPL,demo,59.68
2024-01-29,MSFT,demo,78.12
2024-01-29,GOOGL,demo,72.46
2024-01-29,AMZN,demo,68.49
2024-01-29,TSLA,demo,53.59
2024-01-30,AAPL,demo,62.17
2024-01-30,MSFT,demo,76.76
2024-01-30,GOOGL,demo,73.1
2024-01-30,AMZN,demo,66.64
2024-01-30,TSLA,demo,54.45
2024-01-31,AAPL,demo,62.3
2024-01-31,MSFT,demo,78.64
2024-01-31,GOOGL,demo,72.78
2024-01-31,AMZN,demo,68.58
2024-01-31,TSLA,demo,55.97
2024-02-01,AAPL,demo,62.3
2024-02-01,MSFT,demo,78.07
2024-02-01,GOOGL,demo,72.59
2024-02-01,AMZN,demo,66.43
2024-02-01,TSLA,demo,54.62
2024-02-02,AAPL,demo,62.05
2024-02-02,MSFT,demo,78.66
2024-02-02,GOOGL,demo,72.41
2024-02-02,AMZN,demo,67.75
2024-02-02,TSLA,demo,55.81
2024-02-05,AAPL,demo,61.16
2024-02-05,MSFT,demo,78.06
2024-02-05,GOOGL,demo,72.85
2024-02-05,AMZN,demo,66.55
2024-02-05,TSLA,demo,55.18
2024-02-06,AAPL,demo,60.19
2024-02-06,MSFT,demo,79.8
2024-02-06,GOOGL,demo,71.7
2024-02-06,AMZN,demo,68.09
2024-02-06,TSLA,demo,55.09
2024-02-07,AAPL,demo,59.31
2024-02-07,MSFT,demo,77.87
2024-02-07,GOOGL,demo,73.0
2024-02-07,AMZN,demo,68.83
2024-02-07,TSLA,demo,54.96
2024-02-08,AAPL,demo,59.89
2024-02-08,MSFT,demo,79.11
2024-02-08,GOOGL,demo,72.67
2024-02-08,AMZN,demo,68.01
2024-02-08,TSLA,demo,55.9
2024-02-09,AAPL,demo,60.55
2024-02-09,MSFT,demo,78.01
2024-02-09,GOOGL,demo,69.48
2024-02-09,AMZN,demo,68.88
2024-02-09,TSLA,demo,54.99
2024-02-12,AAPL,demo,59.55
2024-02-12,MSFT,demo,76.76
2024-02-12,GOOGL,demo,71.09
2024-02-12,AMZN,demo,68.75
2024-02-12,TSLA,demo,54.38
2024-02-13,AAPL,demo,60.43
2024-02-13,MSFT,demo,77.52
2024-02-13,GOOGL,demo,70.91
2024-02-13,AMZN,demo,66.03
2024-02-13,TSLA,demo,53.47
2024-02-14,AAPL,demo,60.17
2024-02-14,MSFT,demo,79.2
2024-02-14,GOOGL,demo,71.79
2024-02-14,AMZN,demo,67.13
2024-02-14,TSLA,demo,56.99
2024-02-15,AAPL,demo,60.57
2024-02-15,MSFT,demo,79.69
2024-02-15,GOOGL,demo,73.58
2024-02-15,AMZN,demo,66.39
2024-02-15,TSLA,demo,54.75
2024-02-16,AAPL,demo,60.72
2024-02-16,MSFT,demo,77.92
2024-02-16,GOOGL,demo,72.52
2024-02-16,AMZN,demo,67.34
2024-02-16,TSLA,demo,54.18
2024-02-19,AAPL,demo,61.07
2024-02-19,MSFT,demo,78.15
2024-02-19,GOOGL,demo,70.79
2024-02-19,AMZN,demo,68.76
2024-02-19,TSLA,demo,55.73
2024-02-20,AAPL,demo,61.58
2024-02-20,MSFT,demo,78.14
2024-02-20,GOOGL,demo,71.25
2024-02-20,AMZN,demo,67.26
2024-02-20,TSLA,demo,57.04
2024-02-21,AAPL,demo,62.17
2024-02-21,MSFT,demo,77.68
2024-02-21,GOOGL,demo,72.12
2024-02-21,AMZN,demo,67.6
2024-02-21,TSLA,demo,55.26
2024-02-22,AAPL,demo,61.78
2024-02-22,MSFT,demo,79.61
2024-02-22,GOOGL,demo,71.11
2024-02-22,AMZN,demo,68.06
2024-02-22,TSLA,demo,52.93
2024-02-23,AAPL,demo,59.98
2024-02-23,MSFT,demo,79.41
2024-02-23,GOOGL,demo,71.01
2024-02-23,AMZN,demo,67.12
2024-02-23,TSLA,demo,54.67
2024-02-26,AAPL,demo,61.93
2024-02-26,MSFT,demo,77.46
2024-02-26,GOOGL,demo,68.48
2024-02-26,AMZN,demo,67.09
2024-02-26,TSLA,demo,55.89
2024-02-27,AAPL,demo,61.58
2024-02-27,MSFT,demo,79.85
2024-02-27,GOOGL,demo,70.83
2024-02-27,AMZN,demo,66.32
2024-02-27,TSLA,demo,55.14
2024-02-28,AAPL,demo,61.48
2024-02-28,MSFT,demo,78.83
2024-02-28,GOOGL,demo,72.89
2024-02-28,AMZN,demo,68.38
2024-02-28,TSLA,demo,55.09
2024-02-29,AAPL,demo,61.95
2024-02-29,MSFT,demo,79.02
2024-02-29,GOOGL,demo,72.82
2024-02-29,AMZN,demo,68.97
2024-02-29,TSLA,demo,56.21
2024-03-01,AAPL,demo,60.59
2024-03-01,MSFT,demo,79.0
2024-03-01,GOOGL,demo,71.59
2024-03-01,AMZN,demo,67.13
2024-03-01,TSLA,demo,53.99
2024-03-04,AAPL,demo,61.73
2024-03-04,MSFT,demo,78.94
2024-03-04,GOOGL,demo,72.36
2024-03-04,AMZN,demo,67.73
2024-03-04,TSLA,demo,54.68
2024-03-05,AAPL,demo,62.05
2024-03-05,MSFT,demo,77.03
2024-03-05,GOOGL,demo,71.98
2024-03-05,AMZN,demo,68.05
2024-03-05,TSLA,demo,55.43
2024-03-06,AAPL,demo,59.89
2024-03-06,MSFT,demo,80.02
2024-03-06,GOOGL,demo,72.17
2024-03-06,AMZN,demo,68.23
2024-03-06,TSLA,demo,54.28
2024-03-07,AAPL,demo,61.77
2024-03-07,MSFT,demo,78.57
2024-03-07,GOOGL,demo,73.17
2024-03-07,AMZN,demo,66.52
2024-03-07,TSLA,demo,54.86
2024-03-08,AAPL,demo,61.64
2024-03-08,MSFT,demo,78.34
2024-03-08,GOOGL,demo,71.56
2024-03-08,AMZN,demo,67.6
2024-03-08,TSLA,demo,54.86
2024-03-11,AAPL,demo,59.43
2024-03-11,MSFT,demo,79.49
2024-03-11,GOOGL,demo,71.48
2024-03-11,AMZN,demo,68.09
2024-03-11,TSLA,demo,55.05
2024-03-12,AAPL,demo,60.71
2024-03-12,MSFT,demo,78.39
2024-03-12,GOOGL,demo,69.92
2024-03-12,AMZN,demo,68.69
2024-03-12,TSLA,demo,55.76
2024-03-13,AAPL,demo,59.54
2024-03-13,MSFT,demo,78.11
2024-03-13,GOOGL,demo,70.73
2024-03-13,AMZN,demo,67.78
2024-03-13,TSLA,demo,55.33
2024-03-14,AAPL,demo,62.22
2024-03-14,MSFT,demo,79.64
2024-03-14,GOOGL,demo,73.27
2024-03-14,AMZN,demo,67.74
2024-03-14,TSLA,demo,53.53
2024-03-15,AAPL,demo,61.12
2024-03-15,MSFT,demo,79.15
2024-03-15,GOOGL,demo,70.73
2024-03-15,AMZN,demo,69.62
2024-03-15,TSLA,demo,55.58
2024-03-18,AAPL,demo,61.03
2024-03-18,MSFT,demo,77.81
2024-03-18,GOOGL,demo,71.29
2024-03-18,AMZN,demo,68.03
2024-03-18,TSLA,demo,54.45
2024-03-19,AAPL,demo,62.19
2024-03-19,MSFT,demo,78.18
2024-03-19,GOOGL,demo,72.47
2024-03-19,AMZN,demo,67.93
2024-03-19,TSLA,demo,54.95
2024-03-20,AAPL,demo,61.01
2024-03-20,MSFT,demo,79.23
2024-03-20,GOOGL,demo,72.68
2024-03-20,AMZN,demo,68.42
2024-03-20,TSLA,demo,55.29
2024-03-21,AAPL,demo,60.29
2024-03-21,MSFT,demo,78.84
2024-03-21,GOOGL,demo,73.21
2024-03-21,AMZN,demo,68.45
2024-03-21,TSLA,demo,53.65
2024-03-22,AAPL,demo,61.19
2024-03-22,MSFT,demo,78.9
2024-03-22,GOOGL,demo,71.2
2024-03-22,AMZN,demo,66.6
2024-03-22,TSLA,demo,54.36
2024-03-25,AAPL,demo,60.5
2024-03-25,MSFT,demo,78.51
2024-03-25,GOOGL,demo,70.37
2024-03-25,AMZN,demo,68.52
2024-03-25,TSLA,demo,54.05
2024-03-26,AAPL,demo,62.23
2024-03-26,MSFT,demo,78.24
2024-03-26,GOOGL,demo,71.93
2024-03-26,AMZN,demo,67.79
2024-03-26,TSLA,demo,53.99
2024-03-27,AAPL,demo,63.71
2024-03-27,MSFT,demo,78.03
2024-03-27,GOOGL,demo,72.98
2024-03-27,AMZN,demo,66.87
2024-03-27,TSLA,demo,55.05
2024-03-28,AAPL,demo,61.72
2024-03-28,MSFT,demo,78.5
2024-03-28,GOOGL,demo,71.39
2024-03-28,AMZN,demo,67.7
2024-03-28,TSLA,demo,54.28
2024-03-29,AAPL,demo,63.64
2024-03-29,MSFT,demo,78.5
2024-03-29,GOOGL,demo,72.48
2024-03-29,AMZN,demo,69.74
2024-03-29,TSLA,demo,53.8
2024-04-01,AAPL,demo,61.27
2024-04-01,MSFT,demo,78.25
2024-04-01,GOOGL,demo,71.87
2024-04-01,AMZN,demo,67.78
2024-04-01,TSLA,demo,53.95
2024-04-02,AAPL,demo,61.43
2024-04-02,MSFT,demo,77.46
2024-04-02,GOOGL,demo,72.95
2024-04-02,AMZN,demo,68.58
2024-04-02,TSLA,demo,54.19
2024-04-03,AAPL,demo,60.79
2024-04-03,MSFT,demo,78.8
2024-04-03,GOOGL,demo,71.16
2024-04-03,AMZN,demo,69.77
2024-04-03,TSLA,demo,55.04
2024-04-04,AAPL,demo,61.63
2024-04-04,MSFT,demo,79.2
2024-04-04,GOOGL,demo,71.38
2024-04-04,AMZN,demo,69.05
2024-04-04,TSLA,demo,54.8
2024-04-05,AAPL,demo,62.19
2024-04-05,MSFT,demo,78.32
2024-04-05,GOOGL,demo,73.28
2024-04-05,AMZN,demo,68.36
2024-04-05,TSLA,demo,56.86
2024-04-08,AAPL,demo,60.87
2024-04-08,MSFT,demo,78.73
2024-04-08,GOOGL,demo,70.93
2024-04-08,AMZN,demo,67.43
2024-04-08,TSLA,demo,55.3
2024-04-09,AAPL,demo,62.37
2024-04-09,MSFT,demo,81.49
2024-04-09,GOOGL,demo,71.86
2024-04-09,AMZN,demo,67.03
2024-04-09,TSLA,demo,55.43
2024-04-10,AAPL,demo,60.11
2024-04-10,MSFT,demo,79.09
2024-04-10,GOOGL,demo,71.46
2024-04-10,AMZN,demo,68.17
2024-04-10,TSLA,demo,55.77
2024-04-11,AAPL,demo,61.13
2024-04-11,MSFT,demo,79.45
2024-04-11,GOOGL,demo,72.83
2024-04-11,AMZN,demo,66.1
2024-04-11,TSLA,demo,53.78
2024-04-12,AAPL,demo,59.67
2024-04-12,MSFT,demo,80.52
2024-04-12,GOOGL,demo,71.85
2024-04-12,AMZN,demo,69.74
2024-04-12,TSLA,demo,53.05
2024-04-15,AAPL,demo,60.66
2024-04-15,MSFT,demo,79.32
2024-04-15,GOOGL,demo,72.14
2024-04-15,AMZN,demo,68.49
2024-04-15,TSLA,demo,53.43
2024-04-16,AAPL,demo,62.61
2024-04-16,MSFT,demo,79.3
2024-04-16,GOOGL,demo,72.36
2024-04-16,AMZN,demo,67.27
2024-04-16,TSLA,demo,55.0
2024-04-17,AAPL,demo,60.94
2024-04-17,MSFT,demo,76.87
2024-04-17,GOOGL,demo,71.91
2024-04-17,AMZN,demo,67.8
2024-04-17,TSLA,demo,55.74
2024-04-18,AAPL,demo,59.0
2024-04-18,MSFT,demo,78.76
2024-04-18,GOOGL,demo,70.8
2024-04-18,AMZN,demo,68.28
2024-04-18,TSLA,demo,55.05
2024-04-19,AAPL,demo,61.15
2024-04-19,MSFT,demo,79.33
2024-04-19,GOOGL,demo,70.71
2024-04-19,AMZN,demo,69.07
2024-04-19,TSLA,demo,53.97
2024-04-22,AAPL,demo,59.68
2024-04-22,MSFT,demo,78.25
2024-04-22,GOOGL,demo,69.86
2024-04-22,AMZN,demo,68.21
2024-04-22,TSLA,demo,54.42
2024-04-23,AAPL,demo,62.47
2024-04-23,MSFT,demo,79.17
2024-04-23,GOOGL,demo,70.57
2024-04-23,AMZN,demo,67.12
2024-04-23,TSLA,demo,55.2
2024-04-24,AAPL,demo,62.08
2024-04-24,MSFT,demo,79.74
2024-04-24,GOOGL,demo,73.17
2024-04-24,AMZN,demo,67.87
2024-04-24,TSLA,demo,55.04
2024-04-25,AAPL,demo,62.53
2024-04-25,MSFT,demo,78.22
2024-04-25,GOOGL,demo,72.34
2024-04-25,AMZN,demo,67.63
2024-04-25,TSLA,demo,54.13
2024-04-26,AAPL,demo,61.28
2024-04-26,MSFT,demo,77.83
2024-04-26,GOOGL,demo,71.83
2024-04-26,AMZN,demo,66.92
2024-04-26,TSLA,demo,54.49
2024-04-29,AAPL,demo,61.68
2024-04-29,MSFT,demo,77.93
2024-04-29,GOOGL,demo,71.97
2024-04-29,AMZN,demo,68.1
2024-04-29,TSLA,demo,55.13
2024-04-30,AAPL,demo,61.1
2024-04-30,MSFT,demo,79.61
2024-04-30,GOOGL,demo,69.86
2024-04-30,AMZN,demo,70.9
2024-04-30,TSLA,demo,53.81
2024-05-01,AAPL,demo,61.64
2024-05-01,MSFT,demo,77.58
2024-05-01,GOOGL,demo,72.6
2024-05-01,AMZN,demo,68.24
2024-05-01,TSLA,demo,54.03
2024-05-02,AAPL,demo,62.31
2024-05-02,MSFT,demo,78.36
2024-05-02,GOOGL,demo,72.51
2024-05-02,AMZN,demo,67.04
2024-05-02,TSLA,demo,54.65
2024-05-03,AAPL,demo,63.24
2024-05-03,MSFT,demo,79.48
2024-05-03,GOOGL,demo,72.27
2024-05-03,AMZN,demo,67.51
2024-05-03,TSLA,demo,54.75
2024-05-06,AAPL,demo,61.43
2024-05-06,MSFT,demo,78.97
2024-05-06,GOOGL,demo,70.88
2024-05-06,AMZN,demo,68.63
2024-05-06,TSLA,demo,53.59
2024-05-07,AAPL,demo,62.87
2024-05-07,MSFT,demo,77.75
2024-05-07,GOOGL,demo,72.26
2024-05-07,AMZN,demo,68.96
2024-05-07,TSLA,demo,54.43
2024-05-08,AAPL,demo,61.58
2024-05-08,MSFT,demo,79.96
2024-05-08,GOOGL,demo,72.52
2024-05-08,AMZN,demo,68.32
2024-05-08,TSLA,demo,53.0
2024-05-09,AAPL,demo,60.3
2024-05-09,MSFT,demo,79.57
2024-05-09,GOOGL,demo,72.53
2024-05-09,AMZN,demo,68.68
2024-05-09,TSLA,demo,55.32
2024-05-10,AAPL,demo,62.53
2024-05-10,MSFT,demo,78.26
2024-05-10,GOOGL,demo,72.08
2024-05-10,AMZN,demo,66.93
2024-05-10,TSLA,demo,53.4
2024-05-13,AAPL,demo,59.59
2024-05-13,MSFT,demo,77.64
2024-05-13,GOOGL,demo,73.51
2024-05-13,AMZN,demo,66.41
2024-05-13,TSLA,demo,54.38
2024-05-14,AAPL,demo,59.94
2024-05-14,MSFT,demo,77.92
2024-05-14,GOOGL,demo,72.13
2024-05-14,AMZN,demo,67.26
2024-05-14,TSLA,demo,55.77
2024-05-15,AAPL,demo,62.77
2024-05-15,MSFT,demo,76.27
2024-05-15,GOOGL,demo,71.28
2024-05-15,AMZN,demo,68.02
2024-05-15,TSLA,demo,55.81
2024-05-16,AAPL,demo,60.78
2024-05-16,MSFT,demo,78.5
2024-05-16,GOOGL,demo,70.8
2024-05-16,AMZN,demo,66.43
2024-05-16,TSLA,demo,56.13
2024-05-17,AAPL,demo,59.41
2024-05-17,MSFT,demo,80.85
2024-05-17,GOOGL,demo,72.68
2024-05-17,AMZN,demo,68.64
2024-05-17,TSLA,demo,55.26
2024-05-20,AAPL,demo,60.98
2024-05-20,MSFT,demo,78.91
2024-05-20,GOOGL,demo,71.77
2024-05-20,AMZN,demo,68.51
2024-05-20,TSLA,demo,54.65
2024-05-21,AAPL,demo,60.29
2024-05-21,MSFT,demo,77.65
2024-05-21,GOOGL,demo,70.98
2024-05-21,AMZN,demo,68.93
2024-05-21,TSLA,demo,54.06
2024-05-22,AAPL,demo,59.32
2024-05-22,MSFT,demo,78.92
2024-05-22,GOOGL,demo,73.47
2024-05-22,AMZN,demo,68.73
2024-05-22,TSLA,demo,54.08
2024-05-23,AAPL,demo,59.65
2024-05-23,MSFT,demo,78.39
2024-05-23,GOOGL,demo,71.8
2024-05-23,AMZN,demo,66.99
2024-05-23,TSLA,demo,55.23
2024-05-24,AAPL,demo,63.08
2024-05-24,MSFT,demo,78.74
2024-05-24,GOOGL,demo,72.12
2024-05-24,AMZN,demo,67.02
2024-05-24,TSLA,demo,56.08
2024-05-27,AAPL,demo,61.16
2024-05-27,MSFT,demo,77.94
2024-05-27,GOOGL,demo,72.02
2024-05-27,AMZN,demo,68.43
2024-05-27,TSLA,demo,54.82
2024-05-28,AAPL,demo,62.44
2024-05-28,MSFT,demo,78.91
2024-05-28,GOOGL,demo,71.68
2024-05-28,AMZN,demo,68.36
2024-05-28,TSLA,demo,55.18
2024-05-29,AAPL,demo,59.94
2024-05-29,MSFT,demo,79.67
2024-05-29,GOOGL,demo,71.66
2024-05-29,AMZN,demo,67.68
2024-05-29,TSLA,demo,55.43
2024-05-30,AAPL,demo,61.98
2024-05-30,MSFT,demo,77.82
2024-05-30,GOOGL,demo,72.76
2024-05-30,AMZN,demo,67.4
2024-05-30,TSLA,demo,56.5
2024-05-31,AAPL,demo,60.41
2024-05-31,MSFT,demo,78.76
2024-05-31,GOOGL,demo,71.18
2024-05-31,AMZN,demo,70.18
2024-05-31,TSLA,demo,53.44
2024-06-03,AAPL,demo,61.76
2024-06-03,MSFT,demo,77.79
2024-06-03,GOOGL,demo,71.61
2024-06-03,AMZN,demo,68.41
2024-06-03,TSLA,demo,55.91
2024-06-04,AAPL,demo,62.86
2024-06-04,MSFT,demo,76.98
2024-06-04,GOOGL,demo,72.23
2024-06-04,AMZN,demo,69.42
2024-06-04,TSLA,demo,53.0
2024-06-05,AAPL,demo,61.55
2024-06-05,MSFT,demo,78.52
2024-06-05,GOOGL,demo,72.37
2024-06-05,AMZN,demo,67.19
2024-06-05,TSLA,demo,53.24
2024-06-06,AAPL,demo,59.32
2024-06-06,MSFT,demo,79.5
2024-06-06,GOOGL,demo,73.06
2024-06-06,AMZN,demo,68.26
2024-06-06,TSLA,demo,54.15
2024-06-07,AAPL,demo,59.61
2024-06-07,MSFT,demo,79.08
2024-06-07,GOOGL,demo,70.86
2024-06-07,AMZN,demo,67.25
2024-06-07,TSLA,demo,54.09
2024-06-10,AAPL,demo,61.04
2024-06-10,MSFT,demo,77.76
2024-06-10,GOOGL,demo,71.99
2024-06-10,AMZN,demo,67.34
2024-06-10,TSLA,demo,55.38
2024-06-11,AAPL,demo,62.27
2024-06-11,MSFT,demo,78.63
2024-06-11,GOOGL,demo,72.42
2024-06-11,AMZN,demo,70.08
2024-06-11,TSLA,demo,53.51
2024-06-12,AAPL,demo,60.0
2024-06-12,MSFT,demo,79.22
2024-06-12,GOOGL,demo,73.91
2024-06-12,AMZN,demo,67.7
2024-06-12,TSLA,demo,56.41
2024-06-13,AAPL,demo,61.33
2024-06-13,MSFT,demo,77.84
2024-06-13,GOOGL,demo,70.97
2024-06-13,AMZN,demo,68.59
2024-06-13,TSLA,demo,53.77
2024-06-14,AAPL,demo,61.32
2024-06-14,MSFT,demo,80.1
2024-06-14,GOOGL,demo,71.65
2024-06-14,AMZN,demo,69.27
2024-06-14,TSLA,demo,53.47
2024-06-17,AAPL,demo,60.7
2024-06-17,MSFT,demo,77.11
2024-06-17,GOOGL,demo,72.03
2024-06-17,AMZN,demo,68.74
2024-06-17,TSLA,demo,54.76
2024-06-18,AAPL,demo,62.46
2024-06-18,MSFT,demo,77.77
2024-06-18,GOOGL,demo,72.19
2024-06-18,AMZN,demo,67.43
2024-06-18,TSLA,demo,55.04
2024-06-19,AAPL,demo,61.74
2024-06-19,MSFT,demo,79.1
2024-06-19,GOOGL,demo,70.89
2024-06-19,AMZN,demo,67.07
2024-06-19,TSLA,demo,53.98
2024-06-20,AAPL,demo,61.0
2024-06-20,MSFT,demo,78.61
2024-06-20,GOOGL,demo,72.67
2024-06-20,AMZN,demo,67.11
2024-06-20,TSLA,demo,53.08
2024-06-21,AAPL,demo,63.39
2024-06-21,MSFT,demo,77.39
2024-06-21,GOOGL,demo,72.8
2024-06-21,AMZN,demo,67.99
2024-06-21,TSLA,demo,54.93
2024-06-24,AAPL,demo,61.23
2024-06-24,MSFT,demo,78.14
2024-06-24,GOOGL,demo,72.42
2024-06-24,AMZN,demo,67.52
2024-06-24,TSLA,demo,55.85
2024-06-25,AAPL,demo,61.8
2024-06-25,MSFT,demo,79.12
2024-06-25,GOOGL,demo,71.45
2024-06-25,AMZN,demo,67.72
2024-06-25,TSLA,demo,53.49
2024-06-26,AAPL,demo,60.88
2024-06-26,MSFT,demo,77.48
2024-06-26,GOOGL,demo,73.27
2024-06-26,AMZN,demo,68.01
2024-06-26,TSLA,demo,54.85
2024-06-27,AAPL,demo,61.01
2024-06-27,MSFT,demo,78.72
2024-06-27,GOOGL,demo,74.42
2024-06-27,AMZN,demo,67.66
2024-06-27,TSLA,demo,54.03
2024-06-28,AAPL,demo,61.77
2024-06-28,MSFT,demo,76.0
2024-06-28,GOOGL,demo,72.02
2024-06-28,AMZN,demo,67.59
2024-06-28,TSLA,demo,53.69
2024-07-01,AAPL,demo,61.74
2024-07-01,MSFT,demo,78.58
2024-07-01,GOOGL,demo,70.16
2024-07-01,AMZN,demo,67.31
2024-07-01,TSLA,demo,51.79
2024-07-02,AAPL,demo,61.53
2024-07-02,MSFT,demo,78.8
2024-07-02,GOOGL,demo,71.17
2024-07-02,AMZN,demo,68.5
2024-07-02,TSLA,demo,53.4
2024-07-03,AAPL,demo,60.27
2024-07-03,MSFT,demo,78.94
2024-07-03,GOOGL,demo,71.27
2024-07-03,AMZN,demo,67.9
2024-07-03,TSLA,demo,54.12
2024-07-04,AAPL,demo,60.83
2024-07-04,MSFT,demo,78.15
2024-07-04,GOOGL,demo,71.25
2024-07-04,AMZN,demo,68.26
2024-07-04,TSLA,demo,54.05
2024-07-05,AAPL,demo,61.25
2024-07-05,MSFT,demo,77.79
2024-07-05,GOOGL,demo,70.43
2024-07-05,AMZN,demo,68.87
2024-07-05,TSLA,demo,55.18
2024-07-08,AAPL,demo,63.52
2024-07-08,MSFT,demo,77.48
2024-07-08,GOOGL,demo,71.75
2024-07-08,AMZN,demo,67.83
2024-07-08,TSLA,demo,55.67
2024-07-09,AAPL,demo,60.73
2024-07-09,MSFT,demo,77.35
2024-07-09,GOOGL,demo,73.17
2024-07-09,AMZN,demo,67.64
2024-07-09,TSLA,demo,55.56
2024-07-10,AAPL,demo,62.0
2024-07-10,MSFT,demo,78.49
2024-07-10,GOOGL,demo,71.79
2024-07-10,AMZN,demo,67.57
2024-07-10,TSLA,demo,54.67
2024-07-11,AAPL,demo,62.1
2024-07-11,MSFT,demo,77.72
2024-07-11,GOOGL,demo,72.07
2024-07-11,AMZN,demo,66.84
2024-07-11,TSLA,demo,53.69
2024-07-12,AAPL,demo,61.21
2024-07-12,MSFT,demo,76.56
2024-07-12,GOOGL,demo,74.02
2024-07-12,AMZN,demo,66.77
2024-07-12,TSLA,demo,54.64
2024-07-15,AAPL,demo,62.4
2024-07-15,MSFT,demo,77.66
2024-07-15,GOOGL,demo,69.66
2024-07-15,AMZN,demo,67.51
2024-07-15,TSLA,demo,53.81
2024-07-16,AAPL,demo,58.96
2024-07-16,MSFT,demo,78.81
2024-07-16,GOOGL,demo,72.17
2024-07-16,AMZN,demo,69.1
2024-07-16,TSLA,demo,53.56
2024-07-17,AAPL,demo,59.64
2024-07-17,MSFT,demo,78.11
2024-07-17,GOOGL,demo,71.87
2024-07-17,AMZN,demo,68.88
2024-07-17,TSLA,demo,56.09
2024-07-18,AAPL,demo,62.45
2024-07-18,MSFT,demo,78.8
2024-07-18,GOOGL,demo,72.76
2024-07-18,AMZN,demo,67.32
2024-07-18,TSLA,demo,54.85
2024-07-19,AAPL,demo,60.04
2024-07-19,MSFT,demo,78.58
2024-07-19,GOOGL,demo,72.05
2024-07-19,AMZN,demo,69.68
2024-07-19,TSLA,demo,54.45
2024-07-22,AAPL,demo,61.33
2024-07-22,MSFT,demo,78.76
2024-07-22,GOOGL,demo,71.5
2024-07-22,AMZN,demo,67.16
2024-07-22,TSLA,demo,55.98
2024-07-23,AAPL,demo,60.26
2024-07-23,MSFT,demo,77.19
2024-07-23,GOOGL,demo,72.64
2024-07-23,AMZN,demo,69.12
2024-07-23,TSLA,demo,54.23
2024-07-24,AAPL,demo,60.8
2024-07-24,MSFT,demo,78.8
2024-07-24,GOOGL,demo,71.25
2024-07-24,AMZN,demo,67.18
2024-07-24,TSLA,demo,55.56
2024-07-25,AAPL,demo,61.84
2024-07-25,MSFT,demo,79.83
2024-07-25,GOOGL,demo,70.71
2024-07-25,AMZN,demo,67.46
2024-07-25,TSLA,demo,54.96
2024-07-26,AAPL,demo,60.31
2024-07-26,MSFT,demo,79.16
2024-07-26,GOOGL,demo,73.18
2024-07-26,AMZN,demo,67.38
2024-07-26,TSLA,demo,54.72
2024-07-29,AAPL,demo,62.69
2024-07-29,MSFT,demo,80.32
2024-07-29,GOOGL,demo,72.71
2024-07-29,AMZN,demo,68.55
2024-07-29,TSLA,demo,53.83
2024-07-30,AAPL,demo,61.6
2024-07-30,MSFT,demo,79.08
2024-07-30,GOOGL,demo,71.75
2024-07-30,AMZN,demo,67.36
2024-07-30,TSLA,demo,53.4
2024-07-31,AAPL,demo,59.5
2024-07-31,MSFT,demo,76.57
2024-07-31,GOOGL,demo,72.54
2024-07-31,AMZN,demo,68.11
2024-07-31,TSLA,demo,54.2
2024-08-01,AAPL,demo,60.9
2024-08-01,MSFT,demo,78.73
2024-08-01,GOOGL,demo,71.8
2024-08-01,AMZN,demo,66.62
2024-08-01,TSLA,demo,55.59
2024-08-02,AAPL,demo,61.54
2024-08-02,MSFT,demo,78.79
2024-08-02,GOOGL,demo,72.8
2024-08-02,AMZN,demo,67.15
2024-08-02,TSLA,demo,55.89
2024-08-05,AAPL,demo,61.1
2024-08-05,MSFT,demo,79.41
2024-08-05,GOOGL,demo,72.69
2024-08-05,AMZN,demo,66.92
2024-08-05,TSLA,demo,55.18
2024-08-06,AAPL,demo,61.56
2024-08-06,MSFT,demo,78.55
2024-08-06,GOOGL,demo,71.87
2024-08-06,AMZN,demo,67.87
2024-08-06,TSLA,demo,55.49
2024-08-07,AAPL,demo,61.81
2024-08-07,MSFT,demo,78.55
2024-08-07,GOOGL,demo,70.47
2024-08-07,AMZN,demo,68.45
2024-08-07,TSLA,demo,55.4
2024-08-08,AAPL,demo,63.54
2024-08-08,MSFT,demo,79.6
2024-08-08,GOOGL,demo,70.06
2024-08-08,AMZN,demo,68.04
2024-08-08,TSLA,demo,56.49
2024-08-09,AAPL,demo,61.86
2024-08-09,MSFT,demo,78.85
2024-08-09,GOOGL,demo,72.86
2024-08-09,AMZN,demo,67.34
2024-08-09,TSLA,demo,55.16
2024-08-12,AAPL,demo,60.99
2024-08-12,MSFT,demo,78.5
2024-08-12,GOOGL,demo,72.79
2024-08-12,AMZN,demo,67.03
2024-08-12,TSLA,demo,55.97
